name,lat,lon,year,event_count
"Литейный пр., д. 53",59.93633200,30.34770400,2001.0,45
"Литейный пр., д. 53",59.93633200,30.34770400,2002.0,48
"Литейный пр., д. 53",59.93633200,30.34770400,2003.0,37
"Литейный пр., д. 53",59.93633200,30.34770400,2004.0,33
"Литейный пр., д. 53",59.93633200,30.34770400,2005.0,61
"Литейный пр., д. 53",59.93633200,30.34770400,2006.0,47
"Литейный пр., д. 53",59.93633200,30.34770400,2007.0,35
"Литейный пр., д. 53",59.93633200,30.34770400,2008.0,35
"Литейный пр., д. 53",59.93633200,30.34770400,2009.0,69
"Литейный пр., д. 53",59.93633200,30.34770400,2010.0,73
"Литейный пр., д. 53",59.93633200,30.34770400,2011.0,79
"Литейный пр., д. 53",59.93633200,30.34770400,2012.0,71
"Литейный пр., д. 53",59.93633200,30.34770400,2013.0,66
"Литейный пр., д. 53",59.93633200,30.34770400,2014.0,61
"Литейный пр., д. 53",59.93633200,30.34770400,2015.0,65
"Литейный пр., д. 53",59.93633200,30.34770400,2016.0,57
"Литейный пр., д. 53",59.93633200,30.34770400,2017.0,92
"Литейный пр., д. 53",59.93633200,30.34770400,2018.0,87
"Литейный пр., д. 53",59.93633200,30.34770400,2019.0,73
"Литейный пр., д. 55",59.93566900,30.34773100,2010.0,9
"Литейный пр., д. 55",59.93566900,30.34773100,2013.0,1
"Литейный пр., д. 55",59.93566900,30.34773100,2014.0,1
"Литейный пр., д. 55",59.93566900,30.34773100,2015.0,1
"Литейный пр., д. 55",59.93566900,30.34773100,2016.0,1
"Литейный пр., д. 55",59.93566900,30.34773100,2017.0,3
"Литейный пр., д. 55",59.93566900,30.34773100,2018.0,5
"Литейный пр., д. 57",59.93478600,30.34768600,2016.0,1
"Литейный пр., д. 57",59.93478600,30.34768600,2017.0,1
"Литейный пр., д. 57",59.93478600,30.34768600,2018.0,10
"Литейный пр., д. 57",59.93478600,30.34768600,2019.0,7
"Литейный пр., д. 58",59.93403300,30.34846800,1999.0,1
"Литейный пр., д. 58",59.93403300,30.34846800,2000.0,6
"Литейный пр., д. 58",59.93403300,30.34846800,2001.0,11
"Литейный пр., д. 58",59.93403300,30.34846800,2002.0,14
"Литейный пр., д. 58",59.93403300,30.34846800,2003.0,8
"Литейный пр., д. 58",59.93403300,30.34846800,2004.0,6
"Литейный пр., д. 58",59.93403300,30.34846800,2005.0,10
"Литейный пр., д. 58",59.93403300,30.34846800,2006.0,8
"Литейный пр., д. 58",59.93403300,30.34846800,2007.0,10
"Литейный пр., д. 58",59.93403300,30.34846800,2008.0,9
"Литейный пр., д. 58",59.93403300,30.34846800,2009.0,10
"Литейный пр., д. 58",59.93403300,30.34846800,2010.0,5
"Литейный пр., д. 58",59.93403300,30.34846800,2011.0,8
"Литейный пр., д. 58",59.93403300,30.34846800,2012.0,8
"Литейный пр., д. 58",59.93403300,30.34846800,2013.0,6
"Литейный пр., д. 58",59.93403300,30.34846800,2014.0,1
"Литейный пр., д. 58",59.93403300,30.34846800,2015.0,3
"Литейный пр., д. 58",59.93403300,30.34846800,2016.0,8
"Литейный пр., д. 58",59.93403300,30.34846800,2017.0,4
"Литейный пр., д. 58",59.93403300,30.34846800,2018.0,4
"Литейный пр., д. 58",59.93403300,30.34846800,2019.0,5
"Литейный пр., д. 60",59.93378500,30.34845000,2008.0,1
"Литейный пр., д. 60",59.93378500,30.34845000,2012.0,1
"Литейный пр., д. 60",59.93378500,30.34845000,2017.0,1
"Литейный пр., д. 64",59.93309900,30.34842300,2011.0,1
"Ломоносова, д. 1",59.93231500,30.32677400,2010.0,5
"Ломоносова, д. 1",59.93231500,30.32677400,2017.0,4
"Ломоносова, д. 1",59.93231500,30.32677400,2018.0,2
"Ломоносова, д. 1",59.93231500,30.32677400,2019.0,3
"Ломоносова, д. 13",59.92650800,30.34097600,2012.0,1
"Ломоносова, д. 24",59.92694100,30.34080500,2015.0,2
"Ломоносова, д. 24",59.92694100,30.34080500,2018.0,1
"Ломоносов, Дворцовый пр., д. 12",59.91470500,29.77471400,2018.0,1
"Ломоносов, ул. Победы, д. 1",59.90921500,29.77465100,2016.0,2
"Малая Конюшенная ул., д. 1-3",59.93865300,30.32576800,2008.0,2
"Малая Конюшенная ул., д. 1-3",59.93865300,30.32576800,2019.0,1
"Малая Конюшенная ул., д. 4/2",59.93794100,30.32628900,2009.0,15
"Малая Конюшенная ул., д. 4/2",59.93794100,30.32628900,2010.0,15
"Малая Конюшенная ул., д. 4/2",59.93794100,30.32628900,2011.0,17
"Малая Конюшенная ул., д. 4/2",59.93794100,30.32628900,2012.0,9
"Малая Конюшенная ул., д. 4/2",59.93794100,30.32628900,2013.0,18
"Малая Конюшенная ул., д. 4/2",59.93794100,30.32628900,2014.0,6
"Малая Конюшенная ул., д. 4/2",59.93794100,30.32628900,2015.0,10
"Малая Конюшенная ул., д. 4/2",59.93794100,30.32628900,2016.0,3
"Малая Конюшенная ул., д. 4/2",59.93794100,30.32628900,2017.0,3
"Малая Конюшенная ул., д. 4/2",59.93794100,30.32628900,2018.0,7
"Малая Конюшенная ул., д. 4/2",59.93794100,30.32628900,2019.0,1
Малая Конюшенная улица,59.93720200,30.32559700,2016.0,14
Малая Конюшенная улица,59.93720200,30.32559700,2017.0,3
Малая Конюшенная улица,59.93720200,30.32559700,2018.0,6
Малая Конюшенная улица,59.93720200,30.32559700,2019.0,7
"Малая Конюшенная улица, у памятника Гоголю",59.93720200,30.32559700,2010.0,2
"Малая Морская ул., д. 20",59.93423100,30.31029000,2013.0,3
"Малая Морская ул., д. 24",59.93391500,30.30877100,2017.0,2
"Малая Морская ул., д. 8",59.93563300,30.31357700,2007.0,1
"Малая Посадская ул., д. 26",59.95758800,30.32709700,2018.0,1
"Малая Посадская ул., д. 3А",59.95764200,30.32087200,2015.0,1
"Малая Посадская ул., д. 3А",59.95764200,30.32087200,2017.0,1
"Малая Посадская ул., д. 8",59.95796700,30.32131200,2019.0,1
"Малодетскосельский пр., д. 50/42",59.91097400,30.31919200,2013.0,3
"Малодетскосельский пр., д. 50/42",59.91097400,30.31919200,2016.0,3
"Малодетскосельский пр., д. 50/42",59.91097400,30.31919200,2017.0,7
"Малодетскосельский пр., д. 50/42",59.91097400,30.31919200,2018.0,4
"Малодетскосельский пр., д. 50/42",59.91097400,30.31919200,2019.0,1
"Малоохтинский пр., д. 92",59.92327000,30.40534900,2012.0,2
"Малоохтинский пр., д. 92",59.92327000,30.40534900,2013.0,1
"Малоохтинский пр., д. 92",59.92327000,30.40534900,2014.0,1
"Малоохтинский пр., д. 92",59.92327000,30.40534900,2017.0,1
"Малый пр. В. О., д. 49",59.94362000,30.26194200,2012.0,1
"Малый пр. П. С., д. 9/6",59.95500700,30.29213500,2017.0,1
"Малый пр. П. С., д. 9/6",59.95500700,30.29213500,2019.0,1
"Манежная пл., д. 2",59.93684100,30.33931400,2017.0,2
"Манежная пл., д. 2",59.93684100,30.33931400,2019.0,6
"Марата, д. 10",59.92991200,30.35499000,2015.0,3
"Марата, д. 11",59.92957400,30.35400200,2007.0,1
"Марата, д. 25",59.92745900,30.35259100,2018.0,1
"Марата, д. 30",59.92638100,30.35287900,2017.0,1
"Марата, д. 33",59.92607900,30.35179200,2014.0,1
"Марата, д. 36",59.92570500,30.35251900,2015.0,1
"Марата, д. 36-38",59.92570500,30.35251900,2001.0,1
"Марата, д. 36-38",59.92570500,30.35251900,2004.0,1
"Марата, д. 36-38",59.92570500,30.35251900,2006.0,1
"Марата, д. 36-38",59.92570500,30.35251900,2007.0,1
"Марата, д. 36-38",59.92570500,30.35251900,2008.0,2
"Марата, д. 36-38",59.92570500,30.35251900,2010.0,1
"Марата, д. 36-38",59.92570500,30.35251900,2013.0,1
"Марата, д. 36-38",59.92570500,30.35251900,2016.0,1
"Марата, д. 36-38",59.92570500,30.35251900,2017.0,1
"Марата, д. 36-38",59.92570500,30.35251900,2019.0,1
"Марата, д. 56-58",59.92242200,30.34964500,2011.0,1
"Марата, д. 57",59.92227300,30.34742600,2012.0,1
"Марата, д. 72",59.92048700,30.34304200,2012.0,3
"Марата, д. 72",59.92048700,30.34304200,2014.0,1
"Марата, д. 86",59.91888600,30.33907200,2009.0,5
"Марата, д. 86",59.91888600,30.33907200,2012.0,1
"Марая Морская, д. 5",59.93638100,30.31338900,2002.0,1
"Марсово поле, д. 3",59.94298000,30.32902800,2017.0,3
"Марсово поле, д. 3",59.94298000,30.32902800,2018.0,3
"Марсово поле, д. 3",59.94298000,30.32902800,2019.0,1
"Маршала Говорова, 47",59.89949600,30.28982600,2008.0,1
"Маршала Говорова, д. 10",59.87793500,30.26550000,2007.0,1
"Маршала Говорова, д. 47",59.89949600,30.28982600,2007.0,8
"Маршала Говорова, д. 47",59.89949600,30.28982600,2008.0,9
"Маршала Говорова, д. 47",59.89949600,30.28982600,2014.0,2
"Маршала Говорова, д. 47",59.89949600,30.28982600,2015.0,2
"Маршала Говорова, д. 47",59.89949600,30.28982600,2017.0,1
"Маршала Говорова, д. 47",59.89949600,30.28982600,2019.0,2
"Маяковского, д. 27",59.94029400,30.35569000,2017.0,1
"Маяковского ул., д. 10",59.93360000,30.35423500,2017.0,1
"Маяковского ул., д. 10",59.93360000,30.35423500,2018.0,2
"Маяковского ул., д. 10",59.93360000,30.35423500,2019.0,3
"Маяковского ул., д. 19",59.93855000,30.35567200,2019.0,7
"Маяковского ул., д. 25",59.94004600,30.35568100,2014.0,3
"Маяковского ул., д. 25",59.94004600,30.35568100,2015.0,12
"Маяковского ул., д. 25",59.94004600,30.35568100,2016.0,13
"Маяковского ул., д. 25",59.94004600,30.35568100,2017.0,6
"Маяковского ул., д. 25",59.94004600,30.35568100,2018.0,9
"Маяковского ул., д. 25",59.94004600,30.35568100,2019.0,11
"Маяковского ул., д. 27",59.94029400,30.35569000,2017.0,1
"Маяковского ул., д. 28",59.93849100,30.35493600,2017.0,1
"Маяковского ул., д. 28",59.93849100,30.35493600,2018.0,1
"Маяковского ул., д. 6",59.93306800,30.35404700,2013.0,1
"Мга, ул., Спортивная, д. 4",59.75832300,31.06365300,2011.0,1
"Менделеевская линия В. О., д. 5",59.94346200,30.29880900,2000.0,1
"Менделеевская линия В. О., д. 5",59.94346200,30.29880900,2001.0,2
"Менделеевская линия В. О., д. 5",59.94346200,30.29880900,2002.0,1
"Менделеевская линия В. О., д. 5",59.94346200,30.29880900,2003.0,1
"Менделеевская линия В. О., д. 5",59.94346200,30.29880900,2004.0,2
"Менделеевская линия В. О., д. 5",59.94346200,30.29880900,2005.0,1
"Менделеевская линия В. О., д. 5",59.94346200,30.29880900,2008.0,1
"Менделеевская линия В. О., д. 5",59.94346200,30.29880900,2010.0,1
"Менделеевская линия В. О., д. 5",59.94346200,30.29880900,2011.0,1
"Менделеевская линия В. О., д. 5",59.94346200,30.29880900,2012.0,1
"Менделеевская линия В. О., д. 5",59.94346200,30.29880900,2014.0,1
метро Владимирская,59.92742300,30.34829700,2012.0,1
метро Елизаровская,59.89664400,30.42377400,2007.0,1
метро Приморская,59.94845600,30.23463300,2001.0,1
"Миллионая, д. 10",59.94338100,30.32398000,2014.0,2
"Миллионая, д. 4/1",59.94393100,30.32535400,2012.0,1
"Миллионая, д. 4/1",59.94393100,30.32535400,2014.0,6
"Миллионая, д. 5/1",59.94496300,30.32728600,2014.0,1
"Миллионая, д. 5/1",59.94496300,30.32728600,2017.0,1
"Миргородская, д. 1",59.92491600,30.37026100,2017.0,1
"Миргородская, д. 1",59.92491600,30.37026100,2019.0,1
"Миргородская, д. 15",59.92155600,30.37756400,2016.0,1
"Митрофаньевское шоссе, д. 2",59.90742800,30.30089300,2009.0,1
"Митрофаньевское шоссе, д. 2",59.90742800,30.30089300,2011.0,1
"Михайловская ул., д. 2",59.93606100,30.33148100,2014.0,1
"Михайловская ул., д. 2",59.93606100,30.33148100,2015.0,1
"Михайловская ул., д. 2",59.93606100,30.33148100,2016.0,1
"Михайловская ул., д. 2",59.93606100,30.33148100,2018.0,1
"Михайловская ул., д. 2",59.93606100,30.33148100,2019.0,1
"Михайловская ул., д. 3",59.93594900,30.33057400,2006.0,1
"Михайловская ул., д. 3",59.93594900,30.33057400,2008.0,2
"Михайловская ул., д. 3",59.93594900,30.33057400,2010.0,1
"Михайловская ул., д. 3",59.93594900,30.33057400,2011.0,1
"Мойка, д. 100",59.92767600,30.29462300,2008.0,1
"Мойка, д. 12",59.94118600,30.32116800,1999.0,1
"Мойка, д. 12",59.94118600,30.32116800,2000.0,1
"Мойка, д. 12",59.94118600,30.32116800,2001.0,4
"Мойка, д. 12",59.94118600,30.32116800,2002.0,4
"Мойка, д. 12",59.94118600,30.32116800,2005.0,1
"Мойка, д. 12",59.94118600,30.32116800,2006.0,2
"Мойка, д. 12",59.94118600,30.32116800,2007.0,1
"Мойка, д. 12",59.94118600,30.32116800,2008.0,3
"Мойка, д. 12",59.94118600,30.32116800,2009.0,3
"Мойка, д. 12",59.94118600,30.32116800,2011.0,2
"Мойка, д. 12",59.94118600,30.32116800,2012.0,1
"Мойка, д. 12",59.94118600,30.32116800,2014.0,4
"Мойка, д. 12",59.94118600,30.32116800,2015.0,3
"Мойка, д. 12",59.94118600,30.32116800,2016.0,2
"Мойка, д. 12",59.94118600,30.32116800,2017.0,1
"Мойка, д. 12",59.94118600,30.32116800,2018.0,3
"Мойка, д. 20",59.94001900,30.32106900,2001.0,1
"Мойка, д. 20",59.94001900,30.32106900,2004.0,1
"Мойка, д. 20",59.94001900,30.32106900,2005.0,1
"Мойка, д. 20",59.94001900,30.32106900,2006.0,1
"Мойка, д. 20",59.94001900,30.32106900,2015.0,1
"Мойка, д. 20",59.94001900,30.32106900,2016.0,1
"Мойка, д. 20",59.94001900,30.32106900,2017.0,2
"Мойка, д. 20",59.94001900,30.32106900,2018.0,1
"Мойка, д. 20",59.94001900,30.32106900,2019.0,1
"Мойка, д. 23",59.94208800,30.32172500,2017.0,1
"Мойка, д. 28",59.93880200,30.31997300,2011.0,17
"Мойка, д. 28",59.93880200,30.31997300,2012.0,25
"Мойка, д. 28",59.93880200,30.31997300,2013.0,7
"Мойка, д. 28",59.93880200,30.31997300,2015.0,2
"Мойка, д. 28",59.93880200,30.31997300,2016.0,11
"Мойка, д. 28",59.93880200,30.31997300,2017.0,13
"Мойка, д. 28",59.93880200,30.31997300,2018.0,15
"Мойка, д. 32",59.93843200,30.32062000,1999.0,1
"Мойка, д. 32",59.93843200,30.32062000,2009.0,1
"Мойка, д. 32",59.93843200,30.32062000,2010.0,1
"Мойка, д. 32",59.93843200,30.32062000,2011.0,5
"Мойка, д. 32",59.93843200,30.32062000,2012.0,4
"Мойка, д. 32",59.93843200,30.32062000,2013.0,1
"Мойка, д. 32",59.93843200,30.32062000,2015.0,7
"Мойка, д. 32",59.93843200,30.32062000,2017.0,2
"Мойка, д. 40",59.93720200,30.32039600,2018.0,1
"Мойка, д. 40",59.93720200,30.32039600,2019.0,1
"Мойка, д. 42",59.93679200,30.32044100,2013.0,1
"Мойка, д. 47",59.93739100,30.31918300,2014.0,1
"Мойка, д. 48",59.93445200,30.31994600,2002.0,2
"Мойка, д. 48",59.93445200,30.31994600,2003.0,2
"Мойка, д. 48",59.93445200,30.31994600,2009.0,1
"Мойка, д. 48",59.93445200,30.31994600,2010.0,1
"Мойка, д. 48",59.93445200,30.31994600,2011.0,3
"Мойка, д. 48",59.93445200,30.31994600,2012.0,5
"Мойка, д. 48",59.93445200,30.31994600,2013.0,1
"Мойка, д. 48",59.93445200,30.31994600,2016.0,1
"Мойка, д. 48",59.93445200,30.31994600,2017.0,2
"Мойка, д. 48",59.93445200,30.31994600,2018.0,2
"Мойка, д. 48",59.93445200,30.31994600,2019.0,2
"Мойка, д. 58",59.93236500,30.31418800,2015.0,6
"Мойка, д. 58",59.93236500,30.31418800,2016.0,4
"Мойка, д. 58",59.93236500,30.31418800,2017.0,1
"Мойка, д. 58",59.93236500,30.31418800,2018.0,3
"Мойка, д. 82",59.93022300,30.30336400,2007.0,1
"Мойка, д. 82",59.93022300,30.30336400,2010.0,1
"Мойка, д. 93",59.93132800,30.30599600,2002.0,1
"Мориса Тореза, д. 32",60.00441500,30.35611300,2010.0,1
"Морская наб., д. 17",59.94433700,30.20701900,2013.0,1
"Москательный переулок, д. 3",59.93086300,30.32193200,2015.0,4
"Москательный переулок, д. 4",59.93060200,30.32300100,2008.0,1
"Москательный переулок, д. 4",59.93060200,30.32300100,2019.0,1
"Московский пр., д. 105, к. 5",59.89074900,30.31880600,2018.0,1
"Московский пр., д. 107, к. 5",59.89093400,30.31691900,2012.0,1
"Московский пр., д. 107, к. 5",59.89093400,30.31691900,2013.0,3
"Московский пр., д. 109",59.88988200,30.31873400,2010.0,8
"Московский пр., д. 109",59.88988200,30.31873400,2011.0,11
"Московский пр., д. 109",59.88988200,30.31873400,2012.0,17
"Московский пр., д. 109",59.88988200,30.31873400,2013.0,2
"Московский пр., д. 109",59.88988200,30.31873400,2014.0,1
"Московский пр., д. 150",59.88508300,30.32054800,2012.0,8
"Московский пр., д. 150",59.88508300,30.32054800,2013.0,11
"Московский пр., д. 150",59.88508300,30.32054800,2018.0,6
"Московский пр., д. 150",59.88508300,30.32054800,2019.0,1
"Московский пр., д. 152",59.88455000,30.32117700,2010.0,1
"Московский пр., д. 152",59.88455000,30.32117700,2013.0,2
"Московский пр., д. 165",59.86649900,30.32000000,2005.0,1
"Московский пр., д. 165",59.86649900,30.32000000,2007.0,1
"Московский пр., д. 165",59.86649900,30.32000000,2015.0,1
"Московский пр., д. 165",59.86649900,30.32000000,2018.0,2
"Московский пр., д. 165",59.86649900,30.32000000,2019.0,1
"Московский пр., д. 5",59.92514600,30.31715300,2015.0,1
"Московский пр., д. 86",59.90330000,30.31921000,2017.0,1
"Московский пр., д. 86",59.90330000,30.31921000,2019.0,1
"Моховая ул., д. 15",59.94401700,30.34491100,2014.0,1
"Моховая ул., д. 20",59.94354800,30.34569200,2000.0,5
"Моховая ул., д. 20",59.94354800,30.34569200,2001.0,1
"Моховая ул., д. 20",59.94354800,30.34569200,2002.0,1
"Моховая ул., д. 20",59.94354800,30.34569200,2003.0,3
"Моховая ул., д. 20",59.94354800,30.34569200,2004.0,6
"Моховая ул., д. 20",59.94354800,30.34569200,2006.0,1
"Моховая ул., д. 20",59.94354800,30.34569200,2007.0,1
"Моховая ул., д. 20",59.94354800,30.34569200,2008.0,6
"Моховая ул., д. 20",59.94354800,30.34569200,2009.0,3
"Моховая ул., д. 20",59.94354800,30.34569200,2010.0,9
"Моховая ул., д. 20",59.94354800,30.34569200,2011.0,3
"Моховая ул., д. 20",59.94354800,30.34569200,2012.0,4
"Моховая ул., д. 20",59.94354800,30.34569200,2013.0,2
"Моховая ул., д. 20",59.94354800,30.34569200,2014.0,4
"Моховая ул., д. 20",59.94354800,30.34569200,2015.0,6
"Моховая ул., д. 20",59.94354800,30.34569200,2016.0,7
"Моховая ул., д. 20",59.94354800,30.34569200,2017.0,2
"Моховая ул., д. 20",59.94354800,30.34569200,2018.0,4
"Моховая ул., д. 20",59.94354800,30.34569200,2019.0,2
"Моховая ул., д. 30",59.94126300,30.34552100,2015.0,12
"Моховая ул., д. 34",59.94065400,30.34553000,2012.0,1
"Моховая ул., д. 35",59.94061400,30.34474900,2011.0,1
"Моховая ул., д. 37",59.94026200,30.34483900,2008.0,2
"Моховая ул., д. 42",59.93916300,30.34539600,2015.0,1
"Моховая ул., д. 45",59.93887000,30.34479400,2014.0,1
"Мошков переулок, д. 4",59.94331400,30.32180600,2013.0,5
"Мошков переулок, д. 4",59.94331400,30.32180600,2014.0,3
"Мошков переулок, д. 4",59.94331400,30.32180600,2015.0,5
"Мошков переулок, д. 4",59.94331400,30.32180600,2016.0,1
"Мошков переулок, д. 4",59.94331400,30.32180600,2017.0,2
"Мучной пер., д. 2",59.93044900,30.32247100,2015.0,5
"Мучной переулок, д. 1",59.93063300,30.32117700,2016.0,3
"Мучной переулок, д. 5",59.93001100,30.32239900,2018.0,1
"наб. адмирала Макарова, д. 10",59.94547200,30.29376100,2000.0,2
"наб. адмирала Макарова, д. 10",59.94547200,30.29376100,2001.0,8
"наб. адмирала Макарова, д. 10",59.94547200,30.29376100,2002.0,12
"наб. адмирала Макарова, д. 10",59.94547200,30.29376100,2003.0,32
"наб. адмирала Макарова, д. 10",59.94547200,30.29376100,2004.0,28
"наб. адмирала Макарова, д. 10",59.94547200,30.29376100,2005.0,39
"наб. адмирала Макарова, д. 10",59.94547200,30.29376100,2006.0,118
"наб. адмирала Макарова, д. 10",59.94547200,30.29376100,2007.0,41
"наб. адмирала Макарова, д. 10",59.94547200,30.29376100,2008.0,67
"наб. адмирала Макарова, д. 10",59.94547200,30.29376100,2009.0,81
"наб. адмирала Макарова, д. 10",59.94547200,30.29376100,2010.0,67
"наб. адмирала Макарова, д. 10",59.94547200,30.29376100,2011.0,49
"наб. адмирала Макарова, д. 10",59.94547200,30.29376100,2012.0,23
"наб. адмирала Макарова, д. 10",59.94547200,30.29376100,2013.0,13
"наб. адмирала Макарова, д. 10",59.94547200,30.29376100,2014.0,5
"наб. адмирала Макарова, д. 10",59.94547200,30.29376100,2015.0,5
"наб. адмирала Макарова, д. 10",59.94547200,30.29376100,2017.0,4
"наб. адмирала Макарова, д. 10",59.94547200,30.29376100,2018.0,1
"наб. адмирала Макарова, д. 4",59.94481000,30.30139600,2008.0,1
"наб. адмирала Макарова, д. 4",59.94481000,30.30139600,2009.0,4
"наб. адмирала Макарова, д. 4",59.94481000,30.30139600,2010.0,4
"наб. адмирала Макарова, д. 4",59.94481000,30.30139600,2011.0,2
"наб. адмирала Макарова, д. 4",59.94481000,30.30139600,2012.0,1
"наб. адмирала Макарова, д. 4",59.94481000,30.30139600,2013.0,2
"наб. адмирала Макарова, д. 4",59.94481000,30.30139600,2016.0,3
"наб. адмирала Макарова, д. 4",59.94481000,30.30139600,2017.0,2
"наб. адмирала Макарова, д. 4",59.94481000,30.30139600,2018.0,3
"наб. адмирала Макарова, д. 4",59.94481000,30.30139600,2019.0,2
"наб. Адмиралтейского канала, д. 2",59.92960500,30.28708600,2012.0,1
"наб. Адмиралтейского канала, д. 2",59.92960500,30.28708600,2013.0,5
"наб. Адмиралтейского канала, д. 2",59.92960500,30.28708600,2017.0,16
"наб. Адмиралтейского канала, д. 2",59.92960500,30.28708600,2018.0,53
"наб. Адмиралтейского канала, д. 2",59.92960500,30.28708600,2019.0,33
"наб. Адмиралтейского канала, д. 27",59.93007900,30.28703200,2013.0,1
"наб. Адмиралтейского канала, д. 27",59.93007900,30.28703200,2015.0,3
"набережная Невы у метро ""Елизаровская""",59.89664400,30.42377400,2019.0,1
Набережная Робеспьера,59.94971700,30.36162800,2012.0,1
"набережная Робеспьера, д. 30",59.94979400,30.35182800,2011.0,2
"наб. Крюкова канала, д. 12",59.92406400,30.29695000,2013.0,3
"наб. Крюкова канала, д. 12",59.92406400,30.29695000,2015.0,2
"наб. Крюкова канала, д. 12",59.92406400,30.29695000,2016.0,1
"наб. Крюкова канала, д. 12",59.92406400,30.29695000,2017.0,3
"наб. Крюкова канала, д. 12",59.92406400,30.29695000,2018.0,4
"наб. Крюкова канала, д. 12",59.92406400,30.29695000,2019.0,3
"наб. лейтенанта Шмидта, д. 11",59.93590300,30.28279200,2002.0,2
"наб. лейтенанта Шмидта, д. 11",59.93590300,30.28279200,2003.0,1
"наб. лейтенанта Шмидта, д. 11",59.93590300,30.28279200,2006.0,23
"наб. лейтенанта Шмидта, д. 11",59.93590300,30.28279200,2007.0,8
"наб. лейтенанта Шмидта, д. 11",59.93590300,30.28279200,2008.0,1
"наб. лейтенанта Шмидта, д. 11",59.93590300,30.28279200,2015.0,1
"наб. лейтенанта Шмидта, д. 39",59.93187300,30.27263200,2016.0,1
"наб. р. Мойки, д. 32",59.93843200,30.32062000,2012.0,1
"наб. р. Монастырки, д. 1",59.92110100,30.38852400,2010.0,1
"наб. р. Монастырки, д. 1",59.92110100,30.38852400,2011.0,2
"наб. р. Монастырки, д. 1",59.92110100,30.38852400,2013.0,1
"наб. р. Монастырки, д. 1",59.92110100,30.38852400,2016.0,1
"наб. Робеспьера, д. 14",59.94945600,30.36254500,2010.0,1
"наб. р. Смоленки, д. 2",59.94954200,30.27514700,2017.0,1
"Народная ул., д. 1",59.87780000,30.45936500,2014.0,1
"Народного ополчения, д. 3",59.85292700,30.27947700,2006.0,1
"Нахимова, д. 8/3",59.94273200,30.23555000,2009.0,3
"Нахимова, д. 8/3",59.94273200,30.23555000,2010.0,1
"Нахимова, д. 8/3",59.94273200,30.23555000,2011.0,1
"Невский пр., 179/2",59.92281000,30.38475100,2009.0,1
"Невский пр., д. 100",59.93200800,30.35561900,2018.0,2
"Невский пр., д. 104",59.93188200,30.35658900,2000.0,2
"Невский пр., д. 104",59.93188200,30.35658900,2001.0,4
"Невский пр., д. 104",59.93188200,30.35658900,2003.0,1
"Невский пр., д. 104",59.93188200,30.35658900,2004.0,2
"Невский пр., д. 104",59.93188200,30.35658900,2005.0,5
"Невский пр., д. 104",59.93188200,30.35658900,2006.0,1
"Невский пр., д. 104",59.93188200,30.35658900,2011.0,1
"Невский пр., д. 104",59.93188200,30.35658900,2012.0,1
"Невский пр., д. 104",59.93188200,30.35658900,2013.0,1
"Невский пр., д. 104",59.93188200,30.35658900,2014.0,4
"Невский пр., д. 104",59.93188200,30.35658900,2015.0,1
"Невский пр., д. 104",59.93188200,30.35658900,2017.0,2
"Невский пр., д. 104",59.93188200,30.35658900,2018.0,1
"Невский пр., д. 104",59.93188200,30.35658900,2019.0,1
"Невский пр., д. 109",59.92902400,30.36963200,2014.0,1
"Невский пр., д. 12",59.93685900,30.31576900,2002.0,2
"Невский пр., д. 12",59.93685900,30.31576900,2004.0,1
"Невский пр., д. 12",59.93685900,30.31576900,2008.0,1
"Невский пр., д. 12",59.93685900,30.31576900,2009.0,4
"Невский пр., д. 12",59.93685900,30.31576900,2015.0,1
"Невский пр., д. 12",59.93685900,30.31576900,2016.0,2
"Невский пр., д. 12",59.93685900,30.31576900,2017.0,4
"Невский пр., д. 12",59.93685900,30.31576900,2018.0,6
"Невский пр., д. 12",59.93685900,30.31576900,2019.0,3
"Невский пр., д. 120",59.93089500,30.36366700,2017.0,1
"Невский пр., д. 13",59.93630000,30.31675700,2003.0,1
"Невский пр., д. 13",59.93630000,30.31675700,2017.0,1
"Невский пр., д. 141",59.92606600,30.37749300,2018.0,3
"Невский пр., д. 141",59.92606600,30.37749300,2019.0,1
"Невский пр., д. 151",59.92549800,30.37931600,2017.0,2
"Невский пр., д. 154",59.92785600,30.37433000,2003.0,1
"Невский пр., д. 154",59.92785600,30.37433000,2015.0,1
"Невский пр., д. 177",59.92369800,30.38418500,2013.0,1
"Невский пр., д. 179/2",59.92281000,30.38475100,2009.0,2
"Невский пр., д. 179/2",59.92281000,30.38475100,2010.0,1
"Невский пр., д. 179/2",59.92281000,30.38475100,2011.0,1
"Невский пр., д. 179/2",59.92281000,30.38475100,2012.0,1
"Невский пр., д. 179/2",59.92281000,30.38475100,2015.0,3
"Невский пр., д. 18",59.93655700,30.31824900,2002.0,7
"Невский пр., д. 18",59.93655700,30.31824900,2003.0,1
"Невский пр., д. 20",59.93630900,30.32122200,2002.0,1
"Невский пр., д. 20",59.93630900,30.32122200,2003.0,1
"Невский пр., д. 20",59.93630900,30.32122200,2004.0,3
"Невский пр., д. 20",59.93630900,30.32122200,2006.0,1
"Невский пр., д. 20",59.93630900,30.32122200,2010.0,2
"Невский пр., д. 20",59.93630900,30.32122200,2011.0,2
"Невский пр., д. 20",59.93630900,30.32122200,2012.0,10
"Невский пр., д. 20",59.93630900,30.32122200,2013.0,27
"Невский пр., д. 20",59.93630900,30.32122200,2014.0,23
